ID,SYMBOLS,TYPE,Options,LOTS,STRIKEDIFF,FYERS,ZERODHA,UPSTOX,DHANHQ
116,LT,Equity,FALSE,0,0,NSE:LT-EQ,
117,LTIM,Equity,FALSE,0,0,NSE:LTIM-EQ,
118,LTTS,Equity,FALSE,0,0,NSE:LTTS-EQ,
119,LUPIN,Equity,FALSE,0,0,NSE:LUPIN-EQ,
120,M,Equity,FALSE,0,0,NSE:M-EQ,
121,M,Equity,FALSE,0,0,NSE:M-EQ,
122,MANAPPURAM,Equity,FALSE,0,0,NSE:MANAPPURAM-EQ,
123,MARICO,Equity,FALSE,0,0,NSE:MARICO-EQ,
124,MARUTI,Equity,FALSE,0,0,NSE:MARUTI-EQ,
125,MCDOWELL,Equity,FALSE,0,0,NSE:MCDOWELL-EQ,
126,MCX,Equity,FALSE,0,0,NSE:MCX-EQ,
127,METROPOLIS,Equity,FALSE,0,0,NSE:METROPOLIS-EQ,
128,MFSL,Equity,FALSE,0,0,NSE:MFSL-EQ,
129,MGL,Equity,FALSE,0,0,NSE:MGL-EQ,
130,MOTHERSON,Equity,FALSE,0,0,NSE:MOTHERSON-EQ,
131,MPHASIS,Equity,FALSE,0,0,NSE:MPHASIS-EQ,
132,MRF,Equity,FALSE,0,0,NSE:MRF-EQ,
133,MUTHOOTFIN,Equity,FALSE,0,0,NSE:MUTHOOTFIN-EQ,
134,NATIONALUM,Equity,FALSE,0,0,NSE:NATIONALUM-EQ,
135,NAUKRI,Equity,FALSE,0,0,NSE:NAUKRI-EQ,
136,NAVINFLUOR,Equity,FALSE,0,0,NSE:NAVINFLUOR-EQ,
137,NESTLEIND,Equity,FALSE,0,0,NSE:NESTLEIND-EQ,
138,NMDC,Equity,FALSE,0,0,NSE:NMDC-EQ,
139,NTPC,Equity,FALSE,0,0,NSE:NTPC-EQ,
140,OBEROIRLTY,Equity,FALSE,0,0,NSE:OBEROIRLTY-EQ,
141,OFSS,Equity,FALSE,0,0,NSE:OFSS-EQ,
142,ONGC,Equity,FALSE,0,0,NSE:ONGC-EQ,
143,PAGEIND,Equity,FALSE,0,0,NSE:PAGEIND-EQ,
144,PEL,Equity,FALSE,0,0,NSE:PEL-EQ,
145,PERSISTENT,Equity,FALSE,0,0,NSE:PERSISTENT-EQ,
146,PETRONET,Equity,FALSE,0,0,NSE:PETRONET-EQ,
147,PFC,Equity,FALSE,0,0,NSE:PFC-EQ,
148,PIDILITIND,Equity,FALSE,0,0,NSE:PIDILITIND-EQ,
149,PIIND,Equity,FALSE,0,0,NSE:PIIND-EQ,
150,PNB,Equity,FALSE,0,0,NSE:PNB-EQ,
151,POLYCAB,Equity,FALSE,0,0,NSE:POLYCAB-EQ,
152,POWERGRID,Equity,FALSE,0,0,NSE:POWERGRID-EQ,
153,PVRINOX,Equity,FALSE,0,0,NSE:PVRINOX-EQ,
154,RAMCOCEM,Equity,FALSE,0,0,NSE:RAMCOCEM-EQ,
155,RBLBANK,Equity,FALSE,0,0,NSE:RBLBANK-EQ,
156,RECLTD,Equity,FALSE,0,0,NSE:RECLTD-EQ,
157,RELIANCE,Equity,FALSE,0,0,NSE:RELIANCE-EQ,
158,SAIL,Equity,FALSE,0,0,NSE:SAIL-EQ,
159,SBICARD,Equity,FALSE,0,0,NSE:SBICARD-EQ,
160,SBILIFE,Equity,FALSE,0,0,NSE:SBILIFE-EQ,
161,SBIN,Equity,FALSE,0,0,NSE:SBIN-EQ,
162,SHREECEM,Equity,FALSE,0,0,NSE:SHREECEM-EQ,
163,SHRIRAMFIN,Equity,FALSE,0,0,NSE:SHRIRAMFIN-EQ,
164,SIEMENS,Equity,FALSE,0,0,NSE:SIEMENS-EQ,
165,SRF,Equity,FALSE,0,0,NSE:SRF-EQ,
166,SUNPHARMA,Equity,FALSE,0,0,NSE:SUNPHARMA-EQ,
167,SUNTV,Equity,FALSE,0,0,NSE:SUNTV-EQ,
168,SYNGENE,Equity,FALSE,0,0,NSE:SYNGENE-EQ,
169,TATACHEM,Equity,FALSE,0,0,NSE:TATACHEM-EQ,
170,TATACOMM,Equity,FALSE,0,0,NSE:TATACOMM-EQ,
171,TATACONSUM,Equity,FALSE,0,0,NSE:TATACONSUM-EQ,
